text,label_raw,source_dataset,label
خونا جليل ربي يحفظك على نوعية المنشورات <br>.أنا داير هايلة بزاف بصح على حساب الشوفة العكس عيانة بزاف والحل وراه المشكل جميع المتعاملين نفس الشيئ <br>.أعطينا الحل,1.0,dataset_3,1
الأنترنت في جيزي راهي مهبلتني راهي تمشي من سيء إلى أسوأ ياك قال الوزير نزيدو ذبذبات راهي تبانلي نقصوها ماشي زادوها,1.0,dataset_3,1
هذا مشكل للاسف عنده تقريبا شهرين عندما تستهلك 1ج تبدأ المحدودية لدرجة فيديو 244p يتقطع,1.0,dataset_3,1
تيكنو ديزاد مشكور جدا على التوضيحات و الخدمات لي تقدمنا ، حبيت طلعنا تروكالر لي يخليك تعرف شكون دخل على بروفايلك و تعرف لي رح يتصل بك قبل ثواني من الاتصال,0.0,dataset_3,0
يعطيك الصحة خويا,0.0,dataset_3,0
كلامك صحيح أصبحت الكونيكسيو تثقل بزاف مش كيما بكري,1.0,dataset_3,1
عندي puce spécial كانت مليحة بصح ظرك راهي كارثة منذ أسبوع والله عينا او كرهنا من connexion تاع البلاد هذي,1.0,dataset_3,1
شكرا براك الله فيك,0.0,dataset_3,0
وهناك حل أفضل في الإتحاد قوة نعودو كامل لبيس نروحو لي نجمة أو مبليس ونحبسو جيزي ونخليوها تخصر,1.0,dataset_3,1
ماهو الحل لهذا لمشكل هل يمكن رفع شكوة مثلا أو نعاود لابيس,1.0,dataset_3,1
حتى نحن مشكلتنا<br>لا نملك ثقافة التبليغ<br>هدا خرق فالقانون. و يجب كامل نعملو تبليغ .<br>بالاك واحد مايديروش عليه,1.0,dataset_3,1
سبحان الله اليوم كنت رايح لاجونس تع جيزي نسقسي لقيتك درت فيديو فيه الجواب انا من شهر الي فات وهي هكا متمشيليش وتحبسلي بزاف تروح لكونكسيون خلاص كي ندير وضع الطائرة ونحيه منبعد ترجع تخدم شوي وتعاود تحبس تبقى غير هكا يازح,0.0,dataset_3,0
راه تحايل كبير على شعب لازم يغلقو هذو شريكات تاع الهم.... لازم يدخل وزير اتصالات..,1.0,dataset_3,1
راه عندها شهر كيما هاك. غير تفوت 1 جيغا استهلاك في اليوم ينقصولك السرعة حتى 256 كيلوبايت . انا كنت نستعملها و قاطعتها . لازم المقاطعة باش يريقلو رواحهم . رانا نخلصو بدراهمنا و يقطعوها علينا,1.0,dataset_3,1
مهزلة كبيرة حسبنا الله ونعم الوكيل فيهم,1.0,dataset_3,1
"Kanet 3andi hayla bzzef fiha limitation grave , jebt confort la meme chose",1.0,dataset_3,1
درت عليها فيديو خويا يعطيك الصحة,0.0,dataset_3,0
اليوم راهي مليحة لحقت ل 24.8 فالتحميل و ابلود راه 2.3,2.0,dataset_3,2
oui raha saryiteli ana fi kol 24heurs 3andi ghir 1GB nconnecti biha meli7a mor man consomi 1GB tet9al teweli la vitesse 40KB/s max matefotech 3andeha 2 mois o hiya haka,1.0,dataset_3,1
خويا جليل مكانش خبر على انفصلات الجرائر,0.0,dataset_3,0
عندهم ليميطاسيون و البينڨ عندهم كارتة,1.0,dataset_3,1
حمد الله اكتفيت موبليس مزيا مادرتش جيزي 😁😁,2.0,dataset_3,2
يجب التعويض,1.0,dataset_3,1
لا لا حنا لي راضين بيهم <br>لازم مقاطعة تع يومين ولا 3 ايام <br>مناش نطلبو فيكم رانا بدرهمنا,1.0,dataset_3,1
سلام عليك خويا لعزيز حبيتك دير فيديو على limitation فيtop 4g في عرض nuit 4g تاع 200 da راهي مفيكسية في 2mega,0.0,dataset_3,0
لكونكيسيون عندنا déjà 0 وزيد ليميتاسيو ههههه صافي اغلقها وخلاص ......جيزي أعطي لنا الوقت لنهاية الشهر,1.0,dataset_3,1
أنا يوتوب راه يطلعلي ب240 pp ونستناه حتي يشارجي <br>الموقع ديدوش موراد في قلب العاصمة تحير ياخوي,1.0,dataset_3,1
حتى في اريدو في عرض 200 دينار غير محدود اريدو كي <br>يقول لعرض200 دينار تعطيك انترنت اليميتي مبعد تهبط جوايه 800 ميغا تولي اقل 100 كيلوبايت,1.0,dataset_3,1
في بلاد ميكي وشعبها ووزير لا يفلح من حيث اتى خلي نتميزرو بصواردنا,1.0,dataset_3,1
انا كي ناكل 1g في النهار تولي 0.20,1.0,dataset_3,1
"سلام عليكم خويا <br>نسقسيك , عندي لابيس لاوين موبليس .<br>كنت مركبها و عندي شهر اوت و سبتمبر حبست مش نفلكيسيلها ( لاني مركب معاها جيزي . و مكتيفيها )<br>المهم قبل شهر اوت كنت ديما نفلكسيبها 130 . الا الشهرين هاذو برك .<br>المشكل حبسوهالي رغم ان لابيس راكبة في الهاتف مش منحوحة <br>ثانيا نقدر نرجعها ابس عادية ( الرقم نتاعها عزيز عليا )<br>و بارك الله فيك",0.0,dataset_3,0
سلام وشكرا على المعلوامة,0.0,dataset_3,0
الحل هو إغلاق هاته الشركة المحتالة هي وشركة اوريدو,1.0,dataset_3,1
الانترنت في الجزائر لا ترتاح لا في راسك و لا جيبك..حل الواحيد الانترنت الفضائيه..عملتيلهم مليار فيديو ما فهموش الهدره تاعك..كمل يا نحنا يا الانترنت الحلزونية .,1.0,dataset_3,1
كثرو من العروض ودارو ليميتاسيو الله لايربحهم المقاطعة هي الحل,1.0,dataset_3,1
ليميتاسيون كاينة في جيزي صح,1.0,dataset_3,1
نحن في بلد كل شيء ممكن,0.0,dataset_3,0
صحيح خويا تيكنو دوزاد علبيها تجور نقولك أو هبلونا ياخويا,0.0,dataset_3,0
Rebi yahfdak kho wlh rahi sartli mochkil kbir lazem yetrigla lazem hamla,0.0,dataset_3,0
ليميتاسيو حتى تصرف 1024mb فل يوم باش يديروها راهي درك 3 سمانات وهي هاكدا,1.0,dataset_3,1
"oui rahi catastrophe je c&#39;est pas pourkoi rahom yakhad3ou f nas walah maykhafouch rabi , machi ghir f djezzy , lablad ga3 rahi maghchoucha win trouh tssib lghouche yalatiiiffff",1.0,dataset_3,1
ربي يحفظك دير فيديو توصلوا لسولطات,0.0,dataset_3,0
rebi yahefdek ou had el 3issaba hasbouna allah wa ni3ma al wakil,0.0,dataset_3,0
جام و كومونتار خليو الفيديو يتراندي كشم يديرولنا حل على السريع,0.0,dataset_3,0
التضييق على المواطن الجزائري دائما في تزايد.,1.0,dataset_3,1
من سمعت بالليميتاسيون ما زدتش استعملتها,1.0,dataset_3,1
الحل هو المقاطعة يا خاوتي,1.0,dataset_3,1
عندي هبال وفيها ليميتاسيو صحيح,1.0,dataset_3,1
خويا دير كيما دار piwi واشكي بيهم,0.0,dataset_3,0
ana tani 3andi 40gb makanchb conixion hayla maxi,1.0,dataset_3,1
الفار ما يدر عولة وعربي ما يدير دولة كرهنا والله العظيم غير كرهنا,1.0,dataset_3,1
انا عندي جيزي هيلة بزف وجيزي هبال الفيسبوك مهوش يمشي,1.0,dataset_3,1
يا جماعة كيما رني نشوف نبدلو لموبيليس وخلاص ooredo تسرق أو djezze تكونكتي بها غير صبح ربي من 8 ل9أونص,1.0,dataset_3,1
👍👍👍👍,0.0,dataset_3,0
يودي أنا راهي تحبس في 36كيلابايت حتى في 5تاع الصباح مانيش فاهم,1.0,dataset_3,1
و الله غير سراقين انا عندي سبيسيال نفلكسي 2000 دج بصح كونكسيون زيرو,1.0,dataset_3,1
اليوم انترنت جيزي سيئة كثيرا,1.0,dataset_3,1
Djezzy vidéo ntfrj 144p MnytQ awdi wlh ila b drhmna w rahom mzkrine fina li9 hmla kbira,1.0,dataset_3,1
الخاوة حابة نكتيفي top 4g mobilis 50000. <br>والمشكل انو 4g كاينة في الولاية بصح مالحقتش المدينة لي راني فيها. <br>اسكو كون نديرها تمشيلي ول لا ؟<br>لي عندو معلومة يفيدني. وشكرا.,0.0,dataset_3,0
جازي والكل يتألم.....,1.0,dataset_3,1
نشارجي 150 الف ومكان والو,1.0,dataset_3,1
الله لا تربحهم. يحبو دراهمنا مي الخدمات زيرو. تفووه عليهم,1.0,dataset_3,1
سراتلي 3 مرات,0.0,dataset_3,0
انا صراتلي او نحيت لبيس جيزي او رحت لموبيليس ملغري قليلة,1.0,dataset_3,1
الله لا يربحهم رجعوهالي محدودة بعدما راني مخلص 1500 دج,1.0,dataset_3,1
من باتنة جيزي كارثة عندنا,1.0,dataset_3,1
Ping djezzy ضعيف,1.0,dataset_3,1
واش هو الحل,0.0,dataset_3,0
أين سلطة الضبط لتراقب هذه الديناصورات لي استولت على شبكة الهاتف النقال في الجزائر. <br>اين هي جمعية حماية المستهلك؟ قهوة موح اشرب و روح.<br>الله لا تربحكم يا خونة,1.0,dataset_3,1
لا لي الليميتاسيو هيا نديرو حملة,1.0,dataset_3,1
لاحضتها عندي تقريبا شهر كي نستهلك 1 جيغا توليلي 256,1.0,dataset_3,1
انا آخر مرة اشترك في جيزي انترنت .ثقيلة جدا .و اتعيف,1.0,dataset_3,1
عادت لا علاقة لجيزي انا راح نحيها كرهت منها حابسة خلاص,1.0,dataset_3,1
يادين ربي فليكسيت ماكسي امبعد دارو ليميتاسيون,1.0,dataset_3,1
Na rahi lah9a 5.5 mb,0.0,dataset_3,0
Ana marahich mlimitia 3endi rahi 4mbs download w 2mbs upload,0.0,dataset_3,0
De plus en plus marche arrière que dieu leur donne la misère nchalah la connexion de la .......,1.0,dataset_3,1
جيزي موبيليس أوريدو لازم الروحو لي المقرات نتاوعهم ونغلقوهم في 48 ولاية باه رأي العام والعالمي يشوف أذناب العصابة واش راهي دير هذا ماينفع معاهم أما الحملة مادير والو هذو راهم مدعومين من جهة ما كفاش السرقة عيني عينك. رانة كل شهر نخلصو الفاتورة ومنكملوش حتى الربع من لي جيڨا.,1.0,dataset_3,1
جازي مكانش قاع في وهران,1.0,dataset_3,1
ألله لاتربحهم لازم المقاطة,1.0,dataset_3,1
راهي مهبلتنا دوك نقلبها اوريدو,1.0,dataset_3,1
نحونا هاد الليميتاسيو,1.0,dataset_3,1
خوتي عونونا بأشتراك الله يجازيكم ليزووم ⁦🇩🇿⁩,0.0,dataset_3,0
أعطيهم الحس خويا جليل راهم يتقعدو بينا,0.0,dataset_3,0
السلام عليكم تحية من ناس البرواقية اليك نحن من المشتركين للقناة شكرا,0.0,dataset_3,0
هل جيزي هبال فيها ليميطاسيون انا ني من وهران ارجو الرد,0.0,dataset_3,0
Sah sartili rani dair IMTIYAZ 800 Walt t9ila,1.0,dataset_3,1
khoti galoli moubilis mliha we les Gb mayakamlouch balkhof,2.0,dataset_3,2
سراقين الله لاتربحهم,1.0,dataset_3,1
جيزي هبال فيه ميتسيو,1.0,dataset_3,1
حسبنا الله ونعم الوكيل فيكم,1.0,dataset_3,1
المشكل لازم نبدلو الرئيس لان معندوش صوت في هذ لبلاد كون تحط وردة الشارلومنتي في بلاصتو بلاك تخلعهم ياو اك رائيس دولة اسي بدون أك ماكش معروض تتعشي في الجزائر,0.0,dataset_3,0
نتوما شعب قريب نسبكم قاطعوهم نتوما نهار كامل تفليكسيو وتحبوهم يخدمولكم قاطعو كا المتعاملين باش تتسقم,1.0,dataset_3,1
الحل برك كفه ؟!!,0.0,dataset_3,0
7ata ooredoo kifkif limitation 512kb,1.0,dataset_3,1
انا تني دارولي ليميتاسيو,1.0,dataset_3,1
حملة على ليميطاسيو,1.0,dataset_3,1
"Timagini, ana habest djezzy l3am li fate, mach ge3 mliha. Kont ndir 80gb b 2000da, mais download speed 200kbps 3la 6-12 te3 lil. Ghir f sba7 kamel jini 13mbps.<br>Doka rani b ooredoo connexion tiara, mabine 8-30mbps w f sbah 60-70, ana neskoun f kouba alger centre w rah ndir switch 2500 bach yjoni 120gb.<br>Li gamer w hab y3ich ghir ydir b ooredoo ma yeser9o les giga ma walo 😍😇",2.0,dataset_3,2
مانزيدش نفليكسي ڨاع,1.0,dataset_3,1
الله لا تربحكم يا جيزي,1.0,dataset_3,1
Je vous est suivi mais désolê j&#39;ai rien trouver de plus a part les foutaises nos voisins marocains mieux,0.0,dataset_3,0
🇩🇿🇩🇿🇩🇿,0.0,dataset_3,0
واش هاذي تاني جبتها من الذيب واب,0.0,dataset_3,0
تسكن فالقرية؟,0.0,dataset_3,0
جيزي الى مزبلة التاريخ ....راني مع اوريدووووووووووووووو قوة اقليمية,1.0,dataset_3,1
mdr 4G++ = 2G+ EDGE !!!,1.0,dataset_3,1
باش تبدا تهدر فالمفيد تحكم قرن,0.0,dataset_3,0
مرخس قاع و زيد بلاد سايبة,1.0,dataset_3,1
جيزي تبهديل,1.0,dataset_3,1
قطعهوم خوتي تحبس هنا,1.0,dataset_3,1
W l7al,0.0,dataset_3,0
Sigraf.sigraf.sigraf.اخي عبد الجليل.صاح,1.0,dataset_3,1
شعال تعيو اصحاب مقاطعة,1.0,dataset_3,1
​@0Rv8 محرز فيق مع عمرك,0.0,dataset_3,0
@0Rv8 محرز فيق مع عمرك,0.0,dataset_3,0
👎👎👎,1.0,dataset_3,1
كلامك صحيح خويا والله نعاني منها,0.0,dataset_3,0
مدام اتصالات الجزائر هي التى هي تمول جيزي واريدر بالإنترنت تبقى الأمور متدهورة والخدمات ضعيفة وبعيدة كل البعد على الاحترافية,1.0,dataset_3,1
عندي نفس المشكل مع جيزي مكسي 1500. Da والله ديما تمشي في الأول شوي خفيفة تلحق 1 m كأقصى حد و من بعد دقيقة ولا اثنين ت لي 30k/s اتخيلو رانا داخلين في 2021 ومزالت كاين 30 k/s للأسف الشديد جدا,1.0,dataset_3,1
والله جميع الشرائج الثلاث مايصلحوش 😠😠,1.0,dataset_3,1
انا كيوتيوير راني معاك أخي الى الامام 🔥💪<br>نزيد نقاطعوهم,0.0,dataset_3,0
الله يحفضك خويا كلام صواب,0.0,dataset_3,0
سلام عليكم برنامج pp محجوب عندنا في الجزائر وادا كان ماشي محجوب كيفاش نسجلو الدخول فيه,0.0,dataset_3,0
السلام عليكم ورحمة الله وبركاته. المشكل البلاد كامل رآها limité في كلش لازم البلاد هذي ما يطلع علينا النهار ربي قادر عليهم,1.0,dataset_3,1
ربي يوفقك إن شاء الله,0.0,dataset_3,0
و الله العظيم حيرتني هذه الشريحة.<br>يظهر لي انني آخر مرة ازود رصيدي بالجازي.<br>يغيرون الامتياز كما يحلو لهم .و كل شهر تغيير,1.0,dataset_3,1
كلامك صح أخي راهي كارثة ذو الايام .,0.0,dataset_3,0
الله يعونك خويا,0.0,dataset_3,0
نقلكم حاجه النت في جزائر لن تتحسن الا بدخول منافس اجنبي للبلاد اذا مكانش نبقو هكا,1.0,dataset_3,1
عندك الحق خويا رانا في بلدية من سكيكدة كاينة 4g موبيليس عندنا غير 3g و لكن موبيليس اسرع من جيزي ، باه نتفرج فيديو ما نقدرش و الله كارثة,1.0,dataset_3,1
الإنترنت في الجزائر كارثة و خاصة ان الاسعار غالية و....,1.0,dataset_3,1
و الله ياخويا أنا سرقوني هد لخطرا ربعين ميغا راحت <br>و ربي يحفظك على كلامك و مدبينا نديرو حملا على هد المشكل تعيش خويا تيكنو دوزاد,1.0,dataset_3,1
خويا زيد موبيليس تزيد في سرعة الأنترنت المنخفض على توب 4G,0.0,dataset_3,0
خويا زيد موبيليس تزيد في سرعة الأنترنت المنخفض على توب 4G رانا نعنيو,0.0,dataset_3,0
خويا العزيز بما أنك راك شاعل عندك الويفي و ال 4g في نفس الوقت سافيك راك تخدم بالويفي + راك تقيس فالسرعة تع المودام التاعك مشي تع ال 4g و زيد تأكد من كلامي,0.0,dataset_3,0
التطبيقات كامل ما راهمش يطلعولي من Play story<br>ما عرفت علاه تكتب برك attente de télécharger<br>دجيزي راها تمرض 😷,1.0,dataset_3,1
المشكل حنا شعب يبقى يشري و يستهلك رغم السرقة لازم نديرو حملة أخرى مقاطعة تامة لأي عرض ، لوكان تصرا هاك في أمريكا أو أوروبا تلقى الشعب كامل يدير احتجاجات او مقاطعة تامة أما نحن نبقاو نتسرقو و نتفرجو ،شوية وعي كاين ناس ماشي لاحقين و هوما يزيدو يسرقولنا حقنا، ساعات نقول المشكل فينا لي رانا راضيين بالرداءة و ساكتين,1.0,dataset_3,1
اقسم بالله لعرق طرطدقلي عرق مخلص 150 الف لشهر جيزي هايلة بزاف كونيكسيون تقييييلة هبلتني,1.0,dataset_3,1
انا شريتها وندمت حبستها راني بنجمة فووور,2.0,dataset_3,2
لولا vpn لا كنت في العصر الحجري مع جازي,1.0,dataset_3,1
3andi djezzy Confort 1500 DA ( control ) lhmdlh ya rabi ... Descendant 56 Mbps Ascendant 24 Mbps + ping 56,2.0,dataset_3,2
انا مفعل يوتيوب غير محدود نخدم 1جيكا ومن بعد تموت الانترنت ما فهمتش وعلاه يديرو هاك كرهونا فيهم .,1.0,dataset_3,1
كاين منها خويا والله عانيت منها بزاف,1.0,dataset_3,1
و تاني جماعة شبيه البينق في جيزي ياخي البينق 300 و 700 و الكونيكسيون تكون خفيفة في باقي التطبيقات انا في الالعاب البينغ مرتفع هل من حل,2.0,dataset_3,2
على الأقل كون ما يليميتوش يخلونا كوناكسيون حتى تخلاص ضرك راني في عامين كل شهر 150الف اون فا يلحڨ ديلي تروحلي فان 20 جيغا لازم شويا يتهلاو سي نون انا واحد من الناس ممكن نحبس معاهم بزاف يا أخي,1.0,dataset_3,1
كامل كونيكسيو رهج لازم نلقاو حل و نتاحدو و يضبطونا كونيكسيو رانا توالا في كلشي حت في كونيكسيو,1.0,dataset_3,1
إتصالات الجزائر ومشتقاتها الخردة التي يجب التخلص منها لنيل الاستقلال,1.0,dataset_3,1
صراحة قررت مانزيدش جيزي وللابد خلاص وهذا انا فايتة 15 سنة بجيزي ..... كارثة اخي اصلا 1 ميغا والله ماكين والمشكل على 8 تع صباح ومكاش يعني سريقة عيني عينك,1.0,dataset_3,1
الله يعاونك <br>مشكل عويص صح,0.0,dataset_3,0
والله اكبر غلطا درتها في حياتي كي دخلت لعالم الأنترنت في الجزائر يا لطيف كونكسيو تقيلة كترمن الفكرون,1.0,dataset_3,1
"أقسم بالله ياخو البارح على <a href=""https://www.youtube.com/watch?v=Da2KToZXDUo&amp;t=20m00s"">20:00</a> حبيت نتصفح transfermarkt و الله محب يتفتح حتى قلت لصاحبي شوفلي من التليفون تاعو، عندو أوريدو.",1.0,dataset_3,1
جميع شركات الاتصالات الانترنت في الجزائر تتناول في حبوب منع الفهم. ..,1.0,dataset_3,1
"Ana dawartha ooredoo switch fiha débit machaallah walah ghir ni3ma tawsel hâta 40mbps download w 40mbps upload (m <a href=""https://www.youtube.com/watch?v=Da2KToZXDUo&amp;t=00m00s"">00:00</a> hâta sbah) w fnhar tan mliha m 4mbps jusque Balak 16mbps 3la hseb laplayes bien sûr) ana banatli hia la meilleure puce f les trois opérateurs pour l&#39;instant",2.0,dataset_3,2
لا ريزو لا كونيكسو والله راح نهبل شاك فوا جي فراسي نكسر جدها باش تشوف لكريدي ماتقدرش و كي نعيطلهم تقولك طفي الهاتف وعودي شغليه ودا ما بقا البروبلام عودي و تعاود مايريبوندوش والله غير تعيي,1.0,dataset_3,1
أول مرة أشتري جيزي كارثة عضمى 150 راحت هكذاك وكلهم ربي,1.0,dataset_3,1
Bwach rak tswer khouya,0.0,dataset_3,0
انا عندي اشارة 4g+ اي الجيل الرابع المطور وسرعة النت ماتلحقش 512,1.0,dataset_3,1
عقوبة للمتعاملين لوخرين يفهموا روحهم,1.0,dataset_3,1
تهنيت منهم من 2010,1.0,dataset_3,1
نورمالمو يسموها سرقة بزااف مشي هايلة بزااف 😂<br>والحل تع المشاكل هذي وكل المشاكل هو رجوع الحراك الشعبي سينو والله متتحركها غير مريحة فل 1m,1.0,dataset_3,1
حتى موبيليس كيفكف سرعة السلحفاة خاصة هاذ الاسبوع,1.0,dataset_3,1
ديجا في أوروبا يفليكسو 500 تمشي 4Mb ملا لازم تينحاو كامل ولي معيا يدير لايك,1.0,dataset_3,1
صح كلامك خو انا مسلك200ألف 80جيغا ماتحبش خلاص تمشي كانت مليحة الشهرين هادوما زبالة واليوم مكانش خلاص خرجونا من ملة محمد من الصباح وحنا نكغروا نخدموا بيها تروح الله لا يسمحلهم,1.0,dataset_3,1
كلامك كل صحيح,0.0,dataset_3,0
كلامك صحيح انا صايي راح نحيها مانيش راح نزيد شارجيها,1.0,dataset_3,1
انا راني كسرتها و قمت بتغير شركة أخرى و راني غيا و الكنكسيون مليحة راني هاني في راسي,1.0,dataset_3,1
ماكمش باغيين تفهموا بأن الامر بتخفيض الانترنت جاي من عند السلطة .,0.0,dataset_3,0
عندي 4 شهر من لي كملت مع جيزي كانو عندي 2بيس عذاب,1.0,dataset_3,1
أنا عندي تمشي عادي و بدون تقطيع...و حتى تحميل,2.0,dataset_3,2
خوتي تبعوني في قناة من فضلكم مخسرتو ولو خوتي ربي يحفظكم,0.0,dataset_3,0
قاطعوهم كي جيزي كي موبيليس كي نجما,1.0,dataset_3,1
كارثة والله,1.0,dataset_3,1
من أسوأ المتعاملين . بلا ليميطاسيون حتى الخدمات تاع الزبائن تعيطلهم باش تريكلامي مايرفدوش عليك,1.0,dataset_3,1
خويا خصني apn تاع جيزي البيس التالية قع نرجو منك الرد,0.0,dataset_3,0
من فضلك هل توجد top 4g للبيع واصل يااخي احسنت,0.0,dataset_3,0
المقاطة💪💪💪,1.0,dataset_3,1
الحمد لله نحيتها البارح بيها بالرصيد نتاعها ألله لاتربحهم,1.0,dataset_3,1
خخخ لكان غير جاو يليميتيوها ف 1mbps 😂 انا عندي 100kbps ماتفوتهاش,1.0,dataset_3,1
اعيف 4جي جيزي هايلا بزاف بلاكووووو,1.0,dataset_3,1
متكسر راسك ما تحوس تفهم رانا في بلد العصبات والشعار ميتبدلش يتننحاو قاع يعني يتنحاو قاع.,1.0,dataset_3,1
👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻,0.0,dataset_3,0
هذا يسموه الإحتيال على المواطن أنا نحيت جيزي داك لعام سراقين,1.0,dataset_3,1
كرهت هذي لبلاد مفيها حتى شيء يصلح,1.0,dataset_3,1
حابين يسرقو بطريقة غير مباشرة اخي,1.0,dataset_3,1
عجبني كي طلعت 3mb كوف روحو ههههه,1.0,dataset_3,1
مهبول نتا 1 mb اسطورية انا 25 kb,1.0,dataset_3,1
كي جيزي كي موبليس لازمهم المقاطعة,1.0,dataset_3,1
والله هلكونا بيها,1.0,dataset_3,1
Ya djezzy wlh ila bzzaf 3liha tkhfaf 30 min tat9al 5h,1.0,dataset_3,1
وحد ليامات ونكسرها ماهيش مطولة,1.0,dataset_3,1
والله مشكل وبزاف150الف وكنيكسيو كريثة,1.0,dataset_3,1
دجيزي خلاس الله يرحمها,1.0,dataset_3,1
انا والله غير منزيد نفليكسيلها سرقة في الوجه ....😡😡😡,1.0,dataset_3,1
عندي بيس موبليس. Top4g حاب نفلكسي 50 الف نديرها فلمودام اسكو تمشي مليح ولالا مع علم عندنا ريزو موبليس مليح توالنا,0.0,dataset_3,0
دارتها بلعاني باش في 2021 تولي كيما كانت علي حساب ضني والله اعلم,0.0,dataset_3,0
زييييييييييييرو شكوى الى مكتب الضبط على الفور<br>اذا كان فيه قانون,1.0,dataset_3,1
Djezzy imagini 😂,0.0,dataset_3,0
والله يسرقو فينا,1.0,dataset_3,1
Habloni djezzy b limitation vidéo w mayatla3ch,1.0,dataset_3,1
رانا أنعانيو من قسام تاعهم,1.0,dataset_3,1
خويا انصحني حاب نشري <br>Smart tv,0.0,dataset_3,0
وقيلا معندهمش ليسارپور بزاف 🤔,1.0,dataset_3,1
باي باي جيزي لي بغا يسقسي علينا باي باي سلام,1.0,dataset_3,1
Khoya hadiktaa 60 nalaf aalach habsoha taaich khoya radli,0.0,dataset_3,0
كرهنا من هاذ الشريكات نتوع الشعر,1.0,dataset_3,1
صح,0.0,dataset_3,0
حتى مبيليس ماعندك ماتقول فيها. 😑,1.0,dataset_3,1
دجيزي في سعيدة بلدية الرباحية مهزلة,1.0,dataset_3,1
Internet de Djezzy c&#39;est catastrophique Mobilis c&#39;est beaucoup mieux,1.0,dataset_3,1
قع كي جيزي كي اوريدو رهم ياكلو جيفا واش نقول لي جيزي و اوريدو حسبي الله ونعم الوكيل فيكم والله ما تربحو دنية و آخر,1.0,dataset_3,1
Mazal kayen top 4Gجاوبني خويا جليل,0.0,dataset_3,0
Khawti khasni x box bssoma mliha,0.0,dataset_3,0
مام اوديرو سراقين كيف كيف جدهم العصابة وحدة,1.0,dataset_3,1
ana dija c bn chehar hada nedawareha Mobilis,1.0,dataset_3,1
تحيا اريدو,2.0,dataset_3,2
وش هي افضل شريحة للقيمر,0.0,dataset_3,0
لازم نقاطعو جيزي,1.0,dataset_3,1
غير الموسقى الله يهديك,0.0,dataset_3,0
تم مقاطعة جيزي,1.0,dataset_3,1
😱😱😱😱,0.0,dataset_3,0
المقاطعة الى الزبالة,1.0,dataset_3,1
افضع شركة اتصالات بالجزائر,1.0,dataset_3,1
Rebi yahefdek,0.0,dataset_3,0
Azul. ! Afud igarzen. !,0.0,dataset_3,0
انشاء الله ونحوهم قاع .,1.0,dataset_3,1
لازم ياتتحاو كامل,1.0,dataset_3,1
Rahi ttba3 top 4g wlla nn,0.0,dataset_3,0
خاوتي عاونوني لازمني تيليفون 6 RAM وROM 64 وبرسيسور مليح بسومة شابة,0.0,dataset_3,0
Gaa kifkif donc a quoi bon changer,1.0,dataset_3,1
طلعت حتا ل4,0.0,dataset_3,0
😫😫😫😫😫😫😫😫اااااه موووووه,0.0,dataset_3,0
جيزي و الكل مكريزي,1.0,dataset_3,1
انا واحد من الناس كسرت بيس جيزي تعبتني اصاحبي يخلاص الشهر تلقا روحك كونصوميت عشرين جيقا بقاتلك عشرين و فالليل خلينا مانهدروش تحسب راهم يديرو فيك فمزية . تحيا اوريدو تسلك بزاف مي تتمتع بالكونيكسيون,1.0,dataset_3,1
نعل الراصة تاع والديهم<br>جيزي واوريدو,1.0,dataset_3,1
خويا رانا فال29,0.0,dataset_3,0
les 3 les opérateurs meme algerietelecom l&#39;arnaque,1.0,dataset_3,1
كلهم خراوات انترنت طحين بدراهمنا,1.0,dataset_3,1
بينسيور قال محمد الطاهر السفير,0.0,dataset_3,0
هذا الشهر تالي معاهم باي باي,1.0,dataset_3,1
انا نخلص 2000 دج,0.0,dataset_3,0
أنا تاني نحي جد باباها,1.0,dataset_3,1
مع حشية متخدمش خلاص,0.0,dataset_3,0
يا ودي الكل سراق,1.0,dataset_3,1
كي تروح نتا من جيزي وين تروح و نروحو انصحنا,0.0,dataset_3,0
wchm tlifon li twsni nchrih doka yticno,0.0,dataset_3,0
عندي طريقة للربح من كليب كلابس بسرعة,0.0,dataset_3,0
مندري وش الكونيكسيو كالخرى,1.0,dataset_3,1
Ana tayechte ma puce hi ho ho .,1.0,dataset_3,1
و عليكم السلام,0.0,dataset_3,0
انا أؤكد انها خسرت لكن جيزي ليست غبية اكيد هناك مؤامرة و تكسير لكلام رئيس الجمهورية حفظه الله,0.0,dataset_3,0
سلام عليكم,0.0,dataset_3,0
OK oko ok,0.0,dataset_3,0
لتشجيع المنافسة نفنرح على الزبائن بشراء شرائح موبيليس كشريحة رئيسية والشريحة السابقة للإستقبال فقط حتى يطورو نشاطاتهم,1.0,dataset_3,1
و ماذا عن اتصالات الجزائر. هل ستقوم بتقديم حلقة خاصة عن المشاكل التي يعانيها الزبون,0.0,dataset_3,0
بارك الله فيك اخي على المجهودات و ربي يوفقك و الله غير هبلتني جيزي 😭😭,0.0,dataset_3,0
نطالب الوزير بغلق هذه الوسائل تع الانترنات لأنها لا تلبي مطالب الشعب في انترنات جيدة يجب فتح السوق لشركات اجنبية قادرة على تلبية الطلب لأننا ملينا من هذ الوضع المزري,1.0,dataset_3,1
8 ملاير مديرلهم والو يدخلوها في 4 ايام لازم توقيف و مراقبة قانونية,1.0,dataset_3,1
موبيليس ماعندهاش ليميتلسيون و ناعندهاش ريزو🙁.,1.0,dataset_3,1
